-0.000115
0.006318
-0.000507
-0.004213
0.002360
-0.001420
0.002027
0.002182
-0.004355
0.001568
0.006902
0.006343
0.005550
0.008029
-0.004270
-0.000024
-0.003474
0.001924
0.000683
0.000027
-0.000053
0.002414
0.000214
0.006987
-0.000807
0.001430
0.004049
0.004329
0.006487
0.000914
0.001501
0.003054
0.000324
-0.000334
-0.002186
-0.003693
0.001563
-0.000243
-0.000844
0.005780
0.000044
0.002142
0.002456
0.003523
-0.004729
-0.000479
0.004177
0.003361
0.004662
0.003504
0.007106
0.003407
-0.000807
0.001753
0.001721
-0.004384
-0.004258
-0.002647
0.001131
0.002675
-0.000122
0.001558
0.008585
-0.004622
